Date,Open,High,Low,Close,Volume
2022-07-22,300.4795466837224,302.5583744323436,294.292080537131,296.1257629394531,57127700
2022-07-25,296.1551039019479,296.62579362018255,292.4289075553814,294.4390869140625,40582400
2022-07-26,292.73284605773625,292.9878066948764,287.83975642157935,288.65362548828125,50074100
2022-07-27,293.23297701593793,302.5484973545248,292.66422322676243,300.8520812988281,69304400
2022-07-28,300.63641135547596,304.3724236421469,296.8709828273732,303.79388427734375,55139900
2022-07-29,305.3431942219934,310.24610022183293,303.91152412406655,309.3341369628906,57501000
2022-08-01,307.559320737795,312.6191238693285,306.4610744627273,309.1478576660156,46358800
2022-08-02,306.84351144683365,312.3641589907886,305.78446689215616,308.2261047363281,48676500
2022-08-03,309.9126714105106,317.4435576509107,309.85383893343396,316.619873046875,53735700
2022-08-04,316.69833139720015,318.4143486057655,314.5410406507319,318.1005554199219,38973700
2022-08-05,312.99169830347483,317.54157925873886,312.20724535686566,315.5019836425781,53894000
2022-08-08,316.423739218298,320.1303348330875,313.01130598366547,314.482177734375,43878500
2022-08-09,312.57982237069564,312.834783029336,309.29489966878594,310.9226379394531,39764200
2022-08-10,318.2868852255047,319.89505294498053,315.80601569726304,319.6008605957031,51459600
2022-08-11,321.93458151065437,323.9447608141754,317.0806930509865,317.7867126464844,45897700
2022-08-12,319.8460048166557,324.1703719888463,318.7869901678383,323.9742736816406,40928400
2022-08-15,323.0231068354079,327.09251326837324,323.0034760573186,326.5924072265625,38266600
2022-08-16,325.6117550935693,327.9259420322232,322.7680759110797,325.8274841308594,41186900
2022-08-17,322.67986836597936,324.99402567487545,320.02247172106405,322.1111145019531,47842200
2022-08-18,322.0620880973439,324.07226756473494,320.44413512054587,322.8857727050781,41937200
2022-08-19,319.83617480202105,320.49314743085097,315.82557146499636,316.5904235839844,51770600
2022-08-22,312.3151137157473,312.5504436289012,307.4416239310965,308.2554931640625,51098900
2022-08-23,308.0201806862022,310.84425950375754,307.2455131116032,308.0005798339844,39497100
2022-08-24,307.5201064895347,310.7168113047787,306.9121508332543,308.8929443359375,38057100
