Date,Open,High,Low,Close,Volume
2022-07-22,55.267678728921425,55.46516319112325,54.778667022017856,54.985557556152344,2988100.0
2022-07-25,55.48397106748705,55.62503344582508,55.15483030118536,55.27708053588867,2987200.0
2022-07-26,55.48397381489824,55.65324724233972,55.089004875778464,55.136024475097656,2983200.0
2022-07-27,55.48397664594401,56.41498054437617,55.34291425342332,56.27391815185547,2607000.0
2022-07-28,56.414980691208626,57.02624268986939,56.14226197822049,56.913394927978516,3013800.0
2022-07-29,56.30212799984368,56.97922172977996,56.020006808158755,56.94160461425781,4935800.0
2022-08-01,56.20808408553223,56.8945802431057,55.93536540191165,56.292720794677734,3267100.0
2022-08-02,55.90715618252916,56.4431874954572,55.65324604682134,55.88834762573242,8176000.0
2022-08-03,56.56544424899911,56.96041320007946,56.302128027579954,56.85696792602539,2493400.0
2022-08-04,56.82875679931446,57.24253430755544,56.76292864089807,57.110877990722656,2219300.0
2022-08-05,57.035647347117745,57.4306162976161,56.95101063095873,57.110877990722656,1514600.0
2022-08-08,57.355386897529435,57.8161840164347,57.30836370847058,57.42121505737305,2121500.0
2022-08-09,57.47763242207735,57.47763242207735,57.12968309329653,57.157894134521484,1512800.0
2022-08-10,57.58108053872425,57.947838442256646,57.430615665804154,57.91022491455078,2585000.0
2022-08-11,58.26757757890069,58.64374156026312,57.599889919979695,57.66571807861328,2348000.0
2022-08-12,58.05128538628245,58.502680018038134,57.919629067107756,58.48387145996094,1899800.0
2022-08-15,57.891414642333984,58.229957905852764,57.844391456204725,57.891414642333984,1625200.0
2022-08-16,57.81618077339274,58.117110512188155,57.74095013237661,57.93843460083008,1752700.0
2022-08-17,57.06385706110458,57.34597824594253,56.78173587626663,57.05445098876953,1686900.0
2022-08-18,56.75351782336595,56.80054100747384,56.38675994646217,56.46199417114258,2729700.0
2022-08-19,55.70026826030318,55.70967433282588,55.248873638084405,55.40874099731445,2280900.0
2022-08-22,54.59058941752162,54.74105429420958,54.270851106139,54.35548782348633,2333900.0
2022-08-23,54.33667634934952,54.98555900997682,54.27084819354174,54.61880111694336,4559300.0
2022-08-24,54.52476009245225,55.107811028731874,54.44012337691443,54.93853759765625,4527100.0
2022-08-25,55.4651609816964,56.067020416259766,55.40873531444414,56.067020416259766,4719700.0
2022-08-26,56.057624625773514,56.15166382839109,54.421315953722115,54.44012451171875,4107500.0
2022-08-29,53.791243509639756,54.04515365260413,53.6501811233155,53.86647415161133,2334100.0
2022-08-30,54.47773934596347,54.534165017590055,53.527926937426095,53.819454193115234,3886000.0
2022-08-31,54.9291341389217,55.00436836800648,54.43071992701424,54.45893096923828,2607300.0
2022-09-01,53.37745765551589,53.41507476682459,52.879043486453774,53.30222702026367,3068200.0
2022-09-02,53.34925200821464,53.471505838642635,52.4840798848548,52.596927642822266,2947400.0
2022-09-05,,,,,
2022-09-06,52.089105534715145,52.164339762313936,51.60949988955178,51.684730529785156,2222500.0
2022-09-07,50.97942702345461,52.0232786387854,50.96061846609953,51.99506759643555,2862400.0
2022-09-08,51.04525610094494,51.44963112295681,50.93240834214517,51.41201400756836,2243300.0
2022-09-09,52.02327995659404,52.55931129901264,51.96685428309949,52.52169418334961,4920700.0
2022-09-12,52.813216378254644,53.28341951680299,52.7473882258471,52.973087310791016,3393900.0
2022-09-13,52.051491662061565,52.314807887688126,51.17691344227706,51.25214767456055,3232900.0
2022-09-14,51.647113750684824,51.98566060234252,51.402609684135065,51.81638717651367,4317300.0
2022-09-15,51.04525271466266,51.30856891754812,50.65968627592304,50.734920501708984,2486500.0
2022-09-16,50.77253750496406,51.3273773631586,50.678494722934715,51.158103942871094,2755500.0
2022-09-19,50.59385803449653,51.12988933651516,50.53743595262004,51.07346725463867,2127500.0
2022-09-20,50.58445783378858,50.5938603187374,50.18948530599406,50.377567291259766,2231900.0
2022-09-21,50.349356405148,50.92300484767243,49.70047373333785,49.869747161865234,3428700.0
2022-09-22,49.51239574635916,49.634645988916255,49.11742321405741,49.27729415893555,2556900.0
