Date,Open,High,Low,Close,Volume
2022-07-22,38.53044912742497,38.635928975393284,38.12359582173837,38.304420471191406,1422300.0
2022-07-25,38.409901571872396,38.43250357599981,38.23661283397129,38.394832611083984,1804900.0
2022-07-26,38.00304599053498,38.04071982731841,37.664004452365845,37.70167541503906,2047400.0
2022-07-27,38.21401176905642,38.801686883696085,38.15373592442135,38.68867111206055,3087700.0
2022-07-28,38.470177194666626,38.67360385297931,38.191405732843485,38.6208610534668,2077700.0
2022-07-29,38.33456043220919,38.681137915155205,38.23661362212081,38.64346694946289,3069400.0
2022-08-01,37.935237884521484,38.22907829725127,37.76194915338973,37.935237884521484,6567800.0
2022-08-02,37.67154145906007,38.21401257578591,37.603732569469344,37.746883392333984,10755000.0
2022-08-03,37.95784495135623,38.1311336924836,37.761951331570195,38.02565383911133,2611000.0
2022-08-04,38.018119995941134,38.176339784632646,37.96538006637729,38.07839584350586,3037900.0
2022-08-05,38.545519576176346,38.78661720201696,38.500312693539826,38.764015197753906,3290200.0
2022-08-08,38.673604341367614,38.75647931511014,38.387299832633026,38.47771072387695,2762900.0
2022-08-09,38.71881135071989,38.77908719896095,38.45511169994184,38.515384674072266,2239400.0
2022-08-10,38.952373541964015,39.27634902094258,38.899633615070805,39.26128005981445,3875100.0
2022-08-11,39.615394978855086,39.87155870551639,39.419501350794526,39.4345703125,4790200.0
2022-08-12,39.63799479185493,39.969503308706805,39.62292583098297,39.93936538696289,2185000.0
2022-08-15,39.7359411821161,39.894160958440274,39.70580326068948,39.811283111572266,2438800.0
2022-08-16,39.89416420676516,40.007177110151325,39.811286353148944,39.93183517456055,1147600.0
2022-08-17,39.77361188061663,39.886624774044414,39.6153921053515,39.7284049987793,1760000.0
2022-08-18,39.811283111572266,39.848954076300345,39.698267343277635,39.811283111572266,1537700.0
2022-08-19,39.54004983225996,39.55511879383659,39.30648523898799,39.3290901184082,1718300.0
2022-08-22,39.00511088694734,39.02771289008818,38.75647735595703,38.75647735595703,4100100.0
2022-08-23,38.71880929749466,39.03525173575828,38.70374033623349,38.771549224853516,3320700.0
2022-08-24,38.598259160680065,38.80168581957887,38.522917231062905,38.65853500366211,2570500.0
2022-08-25,38.96744160329618,39.30648316146362,38.92223472095567,39.27634811401367,3332500.0
2022-08-26,39.2160710133293,39.27634685451707,38.27428255059751,38.304420471191406,5652500.0
2022-08-29,37.882497613590196,37.99551337699714,37.716744801133,37.82975769042969,4737900.0
2022-08-30,38.010585222740545,38.07085819345252,37.34756530024594,37.53592300415039,3335800.0
2022-08-31,38.100996151842544,38.17633808383128,37.837296515771484,37.84482955932617,4291700.0
2022-09-01,37.174278518123685,37.28729429607101,36.84276997644781,37.25715637207031,3335300.0
2022-09-02,37.091397836937475,37.21194664964101,36.60920258612336,36.66947555541992,3138400.0
2022-09-05,,,,,
2022-09-06,36.81262890188904,36.842766823310434,36.48865343188503,36.563995361328125,2325700.0
2022-09-07,36.074267814816444,36.541394110028776,35.99138996625562,36.50372314453125,3298300.0
2022-09-08,36.3153660420054,36.73728546111458,36.247557153347074,36.692081451416016,2242900.0
2022-09-09,37.03865990750145,37.30235955134508,37.02359094583745,37.29482650756836,2039800.0
2022-09-12,37.36263399886962,37.55099170145031,37.30235815447078,37.45304489135742,2891600.0
2022-09-13,36.75235508783418,36.83523293926281,35.96878920639658,35.998924255371094,4532800.0
2022-09-14,36.40577879321786,36.55646553949341,36.2400230849037,36.375640869140625,2941200.0
2022-09-15,36.28522903929591,36.45098474335385,36.02906243943846,36.08180236816406,2857100.0
2022-09-16,35.84070356736294,36.14961008592574,35.750292674496144,36.01399230957031,2631700.0
2022-09-19,35.59960578533099,35.998923195059575,35.54686585854082,35.968788146972656,3018400.0
2022-09-20,35.74275781382993,35.84070462722984,35.56946906649813,35.75029373168945,1927600.0
2022-09-21,35.54686650743446,35.931114963078656,35.23795998454858,35.275630950927734,2851600.0
2022-09-22,35.011932838828976,35.0797417309124,34.80097024450795,34.85371017456055,2826300.0
2022-09-23,34.235895214356404,34.281102097956555,33.82904475839692,33.95712661743164,4921000.0
2022-09-26,33.75369790763457,33.904384636396166,33.49753133097294,33.618080139160156,3613000.0
2022-09-27,33.88931777005384,34.04000450812604,33.53520436670076,33.67082214355469,3835300.0
2022-09-28,33.075616184788764,33.59548244792782,32.93999839890715,33.47493362426758,5415500.0
2022-09-29,32.96259711345506,32.9776660741716,32.5406748357231,32.736568450927734,4354100.0
2022-09-30,32.49547093655534,32.84204841186577,32.4125930893919,32.47286605834961,4910800.0
2022-10-03,32.533143106620145,32.90985851742018,32.382456367478035,32.84958267211914,3107000.0
