Date,Open,High,Low,Close,Volume
2022-07-22,27773.140625,27952.25,27701.25,27914.66015625,60100000.0
2022-07-25,27697.76953125,27848.58984375,27663.16015625,27699.25,46500000.0
2022-07-26,27682.19921875,27715.779296875,27538.390625,27655.2109375,50000000.0
2022-07-27,27575.16015625,27772.970703125,27525.08984375,27715.75,51100000.0
2022-07-28,27909.150390625,28015.6796875,27651.990234375,27815.48046875,83500000.0
2022-07-29,27915.220703125,28001.80078125,27725.240234375,27801.640625,79300000.0
2022-08-01,27813.8203125,27993.349609375,27751.58984375,27993.349609375,71900000.0
2022-08-02,27812.48046875,27830.580078125,27530.599609375,27594.73046875,71800000.0
2022-08-03,27673.0,27837.630859375,27634.650390625,27741.900390625,72300000.0
2022-08-04,27930.939453125,28005.58984375,27870.05078125,27932.19921875,83100000.0
2022-08-05,27915.060546875,28190.0390625,27910.220703125,28175.869140625,71300000.0
2022-08-08,28050.08984375,28279.119140625,28047.080078125,28249.240234375,66100000.0
2022-08-09,28236.83984375,28257.33984375,27966.91015625,27999.9609375,64900000.0
2022-08-10,27955.109375,27964.9609375,27729.4609375,27819.330078125,59900000.0
2022-08-11,,,,,
2022-08-12,28251.740234375,28546.98046875,28207.859375,28546.98046875,89600000.0
2022-08-15,28623.779296875,28897.0703125,28623.779296875,28871.779296875,53700000.0
2022-08-16,28829.529296875,28928.16015625,28752.880859375,28868.91015625,50100000.0
2022-08-17,28952.650390625,29222.76953125,28944.7109375,29222.76953125,66600000.0
2022-08-18,28957.400390625,28999.640625,28846.51953125,28942.140625,47400000.0
2022-08-19,29095.7109375,29150.80078125,28913.05078125,28930.330078125,48400000.0
2022-08-22,28654.0703125,28828.2109375,28586.359375,28794.5,49200000.0
2022-08-23,28580.19921875,28580.19921875,28395.30078125,28452.75,55700000.0
2022-08-24,28481.33984375,28515.609375,28282.2109375,28313.470703125,62000000.0
2022-08-25,28415.109375,28534.7109375,28357.029296875,28479.009765625,53700000.0
2022-08-26,28639.470703125,28792.9296875,28608.69921875,28641.380859375,49100000.0
2022-08-29,28161.060546875,28179.08984375,27788.119140625,27878.9609375,64100000.0
2022-08-30,28086.720703125,28233.80078125,27944.25,28195.580078125,60700000.0
2022-08-31,27928.08984375,28104.80078125,27906.169921875,28091.529296875,86200000.0
2022-09-01,27797.0,27832.779296875,27589.69921875,27661.470703125,68900000.0
2022-09-02,27755.599609375,27772.369140625,27570.740234375,27650.83984375,58800000.0
2022-09-05,27567.2890625,27673.439453125,27511.6796875,27619.609375,47100000.0
2022-09-06,27650.150390625,27813.779296875,27557.990234375,27626.509765625,46300000.0
2022-09-07,27546.009765625,27546.009765625,27268.69921875,27430.30078125,69400000.0
2022-09-08,27732.6796875,28083.7890625,27718.30078125,28065.279296875,75200000.0
2022-09-09,28204.7109375,28286.01953125,28091.380859375,28214.75,74000000.0
2022-09-12,28483.58984375,28612.890625,28438.369140625,28542.109375,50500000.0
2022-09-13,28556.2109375,28659.759765625,28530.359375,28614.630859375,51700000.0
2022-09-14,28132.69921875,28141.919921875,27795.640625,27818.619140625,70900000.0
2022-09-15,27873.9609375,27946.19921875,27801.439453125,27875.91015625,48700000.0
2022-09-16,27631.390625,27654.990234375,27525.6796875,27567.650390625,81600000.0
2022-09-19,,,,,
2022-09-20,27788.6796875,27907.44921875,27627.859375,27688.419921875,60000000.0
2022-09-21,27440.83984375,27467.33984375,27297.5,27313.130859375,65500000.0
2022-09-22,27053.580078125,27197.0703125,26955.1796875,27153.830078125,62200000.0
2022-09-23,,,,,
2022-09-26,26779.439453125,26779.439453125,26424.599609375,26431.55078125,96500000.0
2022-09-27,26585.380859375,26680.19921875,26523.76953125,26571.869140625,66800000.0
2022-09-28,26422.859375,26516.3203125,25938.359375,26173.98046875,92900000.0
2022-09-29,26280.5,26458.669921875,26221.779296875,26422.05078125,88900000.0
2022-09-30,26240.0,26273.650390625,25805.58984375,25937.2109375,101300000.0
2022-10-03,25778.94921875,26223.83984375,25621.9609375,26215.7890625,80700000.0
2022-10-04,26653.490234375,26994.439453125,26633.51953125,26992.2109375,87100000.0
2022-10-05,27211.3203125,27216.80078125,27030.55078125,27120.529296875,73300000.0
2022-10-06,27137.98046875,27399.189453125,27137.98046875,27311.30078125,69400000.0
2022-10-07,26975.919921875,27198.91015625,26921.900390625,27116.109375,66700000.0
2022-10-10,,,,,
2022-10-11,26757.119140625,26759.619140625,26369.560546875,26401.25,78900000.0
2022-10-12,26353.220703125,26495.75,26313.41015625,26396.830078125,68800000.0
2022-10-13,26398.2890625,26408.310546875,26237.419921875,26237.419921875,59200000.0
2022-10-14,26599.3203125,27180.16015625,26595.349609375,27090.759765625,82400000.0
2022-10-17,26785.01953125,26814.919921875,26649.130859375,26775.7890625,65300000.0
2022-10-18,27167.73046875,27229.880859375,26910.099609375,27156.140625,66100000.0
2022-10-19,27225.169921875,27371.380859375,27192.7890625,27257.380859375,57600000.0
2022-10-20,26981.75,27092.55078125,26872.44921875,27006.9609375,60300000.0
2022-10-21,26903.5,26985.380859375,26869.380859375,26890.580078125,56300000.0
2022-10-24,27233.0,27308.970703125,26974.900390625,26974.900390625,59100000.0
2022-10-25,27113.19921875,27337.80078125,27073.1796875,27250.279296875,62200000.0
2022-10-26,27410.640625,27578.05078125,27404.900390625,27431.83984375,61000000.0
2022-10-27,27407.23046875,27450.259765625,27330.7890625,27345.240234375,65400000.0
